,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2046,16178422.0,Suite cerca de Santa Fe,105627201,Silvia,Unknown,Ãlvaro ObregÃ³n,19.33244,-99.25658,Private room,400.0,2.0,0.0,No_reviews,0.0,2.0,89.0,0.0
2047,15932679.0,RecÃ¡mara silenciosa y confortable,103396332,Roberto,Unknown,CoyoacÃ¡n,19.33847,-99.16227,Private room,330.0,1.0,1.0,13/02/2017,0.02,1.0,267.0,0.0
2050,15937616.0,Queen bed w/ priv. bathroom in a bright flat,2467038,Celestin,Unknown,CuauhtÃ©moc,19.42012,-99.16376,Private room,358.0,2.0,115.0,21/05/2022,1.73,3.0,135.0,34.0
2055,16186712.0,TU COMODIDAD SEGURA,105696580,Orly,Unknown,CuauhtÃ©moc,19.41105,-99.17766,Private room,500.0,2.0,143.0,04/06/2022,2.13,1.0,123.0,15.0
2058,15953346.0,Suite acogedora 100% independiente (Sanitizada),101965416,Liz.&.JesÃºs,Unknown,Miguel Hidalgo,19.40381,-99.17308,Private room,350.0,4.0,12.0,11/08/2018,0.18,5.0,172.0,0.0
2059,16314323.0,Estudio Loft Zona Coapa,18062302,Esther,Unknown,CoyoacÃ¡n,19.30417,-99.13875,Private room,519.0,3.0,34.0,04/05/2022,0.74,3.0,170.0,4.0
2060,15953568.0,Casa en el corazÃ³n de la Condesa,103580321,Ame,Unknown,CuauhtÃ©moc,19.41051,-99.17042,Private room,2500.0,5.0,0.0,No_reviews,0.0,1.0,358.0,0.0
2063,15955296.0,"Acogedora habitaciÃ³n, excelente entorno familiar",103597315,Sandra,Unknown,Miguel Hidalgo,19.4431,-99.18449,Private room,597.0,1.0,0.0,No_reviews,0.0,1.0,364.0,0.0
2066,15966287.0,"Casa Moctezuma Coyoacan, Colonia El Carmen",72770846,Zulema,Unknown,CoyoacÃ¡n,19.35003,-99.1588,Private room,2555.0,2.0,4.0,02/01/2020,0.06,8.0,364.0,0.0
2068,16200967.0,Room in large super-central apartment,31808027,Askari,Unknown,Benito JuÃ¡rez,19.39798,-99.15508,Private room,300.0,2.0,18.0,17/02/2020,0.27,1.0,338.0,0.0
2073,16337852.0,Travelers suite,97821636,Alexandra,Unknown,Ãlvaro ObregÃ³n,19.34621,-99.20447,Private room,850.0,1.0,2.0,26/03/2022,0.5,1.0,179.0,2.0
2074,16651177.0,Room at Nueva york Zen Apartment w / Smart Tv***,12130503,NÃ¡poles,Unknown,Benito JuÃ¡rez,19.39627,-99.17901,Private room,459.0,1.0,85.0,15/06/2022,1.28,23.0,298.0,7.0
2077,16651824.0,Cuarto amplio en casa de la Roma,109832859,Edgar,Unknown,CuauhtÃ©moc,19.40332,-99.16702,Private room,550.0,1.0,0.0,No_reviews,0.0,1.0,358.0,0.0
2080,16651843.0,La HabitaciÃ³n mÃ¡s reservada en NÃ¡poles. Smart tv!!,12130503,NÃ¡poles,Unknown,Benito JuÃ¡rez,19.39627,-99.17901,Private room,442.0,1.0,189.0,16/06/2022,2.85,23.0,357.0,18.0
2083,16653182.0,Acogedor y tranquilo,110082880,Jorge,Unknown,CuauhtÃ©moc,19.44025,-99.14724,Private room,280.0,2.0,7.0,04/02/2019,0.16,1.0,108.0,0.0
2085,16213955.0,CÃ³modo y seguro cerca de Polanco,105932372,Antonio,Unknown,Miguel Hidalgo,19.45763,-99.20135,Private room,230.0,1.0,23.0,26/03/2020,0.68,2.0,18.0,0.0
2087,16358486.0,"Location, location...!! Street view",27215085,Miguel,Unknown,CuauhtÃ©moc,19.40816,-99.17772,Private room,405.0,1.0,0.0,No_reviews,0.0,10.0,0.0,0.0
2089,16359492.0,"Nima, Local House Hotel",107130392,Nima,Unknown,CuauhtÃ©moc,19.41998,-99.16201,Private room,4699.0,1.0,4.0,19/11/2017,0.06,1.0,0.0,0.0
2097,16674271.0,"BEAUTIFUL room with balcony in Condesa, CDMX",73632428,Rolando,Unknown,CuauhtÃ©moc,19.4112,-99.17672,Private room,399.0,2.0,49.0,30/03/2022,0.74,3.0,357.0,4.0
2099,16365524.0,RecÃ¡mara con baÃ±o independiente,95616586,Sonia,Unknown,Venustiano Carranza,19.41108,-99.11265,Private room,221.0,1.0,99.0,17/06/2022,1.51,3.0,354.0,27.0
2100,16677510.0,"CERCA DEL WTC, UNA RECÃMARA QUE TE ENCANTARÃ.",110363001,Guadalupe,Unknown,Benito JuÃ¡rez,19.39133,-99.1824,Private room,400.0,1.0,138.0,26/02/2022,2.17,1.0,293.0,23.0
2103,16678985.0,Hab. independiente y confortable,110381556,Ivan,Unknown,Iztacalco,19.3918,-99.07344,Private room,250.0,2.0,5.0,19/11/2018,0.08,3.0,359.0,0.0
2106,16233681.0,Hermosa Recamara al Sur- Zona Arbolada,106099501,Katalina,Unknown,Tlalpan,19.28162,-99.17064,Private room,1000.0,2.0,0.0,No_reviews,0.0,1.0,365.0,0.0
2109,16688122.0,Beautiful room in CoyoacÃ¡n!,34546768,Erica,Unknown,CoyoacÃ¡n,19.34867,-99.16333,Private room,900.0,1.0,232.0,12/06/2022,3.53,4.0,75.0,76.0
2111,16378368.0,"NewSuite with King Size Bed&Sofa, the Perfect Rest",105880627,Block,Unknown,CuauhtÃ©moc,19.42368,-99.16424,Private room,1146.0,1.0,95.0,05/04/2022,1.54,4.0,361.0,27.0
2114,16688212.0,Gray Room  near Polanco,9990002,Karen,Unknown,Miguel Hidalgo,19.45055,-99.19067,Private room,450.0,2.0,42.0,04/06/2022,0.65,1.0,365.0,1.0
2115,16247657.0,Private Room With Own Deck&Bathroom,54813071,Rafa,Unknown,La Magdalena Contreras,19.32948,-99.23042,Private room,485.0,1.0,1.0,01/05/2017,0.02,1.0,0.0,0.0
2116,16379600.0,All you need's Block Suites. 2 beds,105880627,Block,Unknown,CuauhtÃ©moc,19.42345,-99.16418,Private room,1068.0,1.0,68.0,01/06/2022,1.05,4.0,363.0,40.0
2117,16691090.0,Cute apart. near by the City centre of Mexico city,110522763,Gabriela,Unknown,Benito JuÃ¡rez,19.36454,-99.14515,Private room,210.0,1.0,25.0,26/11/2018,0.38,1.0,140.0,0.0
2118,16382312.0,Cozy Spacious Room Downtown.   Mi casa es tu casa!,24086969,Fabrizio,Unknown,CuauhtÃ©moc,19.44487,-99.14311,Private room,303.0,2.0,61.0,20/02/2020,0.91,1.0,89.0,0.0
2121,16693482.0,THE BEST APARTMENT AT SAN PEDRO DE LOS PINOS!,110554262,Magally,Unknown,Benito JuÃ¡rez,19.38571,-99.18563,Private room,466.0,2.0,7.0,18/11/2019,0.11,1.0,90.0,0.0
2123,16284042.0,"Renewed, cozy and beautiful apartment in Condesa",89753875,Carmen,Unknown,CuauhtÃ©moc,19.41807,-99.17677,Private room,750.0,2.0,4.0,10/06/2022,0.06,3.0,178.0,3.0
2127,16406139.0,Double bedroom w/ memory foam mattress,2467038,Celestin,Unknown,CuauhtÃ©moc,19.42095,-99.16318,Private room,284.0,2.0,156.0,30/05/2022,2.34,3.0,151.0,37.0
2128,16285216.0,Casa de huespedes ideal para estudiantes en el sur,99097428,Tu Casa MÃ©xico,Unknown,Tlalpan,19.28514,-99.13374,Private room,235.0,1.0,20.0,22/01/2020,0.3,3.0,342.0,0.0
2129,16702472.0,A great experience begins with a great place,66276727,Daniel,Unknown,CuauhtÃ©moc,19.41843,-99.15914,Private room,400.0,4.0,67.0,09/01/2022,1.03,2.0,175.0,1.0
2133,16414298.0,WIDE PRIVATE ROOM IN RESIDENTIAL POLANCO,107564065,Benedicte,Unknown,Miguel Hidalgo,19.436522,-99.210114,Private room,506.0,1.0,83.0,18/06/2022,1.24,1.0,68.0,41.0
2134,16415613.0,Hermoso Departamento en Polanco: barrio VIP en DF,84329907,Daniel,Unknown,Miguel Hidalgo,19.44324,-99.20209,Private room,944.0,15.0,2.0,15/09/2018,0.04,3.0,365.0,0.0
2136,16704001.0,Near Coyoacan best location in South of the city,48367975,Marco,Unknown,Benito JuÃ¡rez,19.3652,-99.16407,Private room,3042.0,1.0,0.0,No_reviews,0.0,1.0,177.0,0.0
2142,16707219.0,HabitaciÃ³n cÃ©ntrica en depa de lujo,54481681,Mau,Unknown,Benito JuÃ¡rez,19.37706,-99.18493,Private room,1000.0,1.0,1.0,29/10/2017,0.02,1.0,365.0,0.0
2143,16443480.0,Habitaciones Privadas en CoyoacÃ¡n,107839226,Liliana,Unknown,CoyoacÃ¡n,19.3473,-99.15175,Private room,270.0,2.0,17.0,28/09/2018,0.26,3.0,0.0,0.0
2146,16891798.0,"habitaciÃ³n realmente lujosa,  uso todo condominio,",25890969,Guillermo,Unknown,Benito JuÃ¡rez,19.38742,-99.16927,Private room,974.0,1.0,5.0,07/11/2021,0.09,1.0,365.0,1.0
2148,16898067.0,ðWelcome! Cozy room in Mexico City,112767415,MÃ³nica,Unknown,CuauhtÃ©moc,19.44411,-99.16285,Private room,385.0,2.0,53.0,19/02/2020,0.84,1.0,109.0,0.0
2149,16899844.0,Cuarto,112792399,PoLo,Unknown,Miguel Hidalgo,19.43946,-99.18903,Private room,500.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
2152,16720955.0,HabitaciÃ³n con salida a jardÃ­n j2,58044901,Marisol,Unknown,Miguel Hidalgo,19.39906,-99.25016,Private room,430.0,1.0,88.0,08/04/2022,1.33,5.0,303.0,12.0
2153,16721690.0,Medium room with  a Van Gogh picture.,109522796,Irma,Unknown,Benito JuÃ¡rez,19.39561,-99.15431,Private room,310.0,1.0,27.0,25/11/2019,0.41,3.0,17.0,0.0
2157,16722777.0,Relaxi home,53234423,Sara RocÃ­o,Unknown,La Magdalena Contreras,19.33347,-99.21346,Private room,270.0,1.0,33.0,07/05/2022,0.5,5.0,318.0,1.0
2158,16913487.0,Zona hotelera,112925957,Sofia,Unknown,CuauhtÃ©moc,19.41228,-99.17614,Private room,808.0,2.0,2.0,24/11/2017,0.04,1.0,178.0,0.0
2168,16504659.0,Beautiful LoftBed in Eco-Coyoacan Casita,49836026,Davi,Unknown,CoyoacÃ¡n,19.35089,-99.14961,Private room,365.0,2.0,28.0,11/05/2022,0.42,4.0,364.0,4.0
2169,16505523.0,Room Near Down Town  Inside a Condo (Narvarte),108457237,Fabiola,Unknown,Benito JuÃ¡rez,19.38693,-99.14878,Private room,771.0,1.0,5.0,01/04/2021,0.08,1.0,89.0,0.0
2171,16506807.0,HabitaciÃ³n Privada Coyoacan,89754003,Oriana,Unknown,CoyoacÃ¡n,19.30439,-99.17597,Private room,350.0,1.0,0.0,No_reviews,0.0,2.0,364.0,0.0
2173,16732158.0,HabitaciÃ³n en departamento de lujo con amenidades,110948832,Alejandro,Unknown,Benito JuÃ¡rez,19.37585,-99.1599,Private room,650.0,2.0,26.0,02/01/2020,0.59,1.0,112.0,0.0
2175,16506994.0,Cozy studio close to business district,108475636,Patricia,Unknown,Cuajimalpa de Morelos,19.36873,-99.27772,Private room,650.0,2.0,19.0,23/11/2017,0.29,3.0,365.0,0.0
2179,16735205.0,Hermosa habitacion en Narvarte cerca Metro Eugenia,23141017,Lilia,Unknown,Benito JuÃ¡rez,19.38273,-99.15525,Private room,304.0,2.0,84.0,30/09/2021,1.28,3.0,262.0,3.0
2180,16940959.0,Rinconcito cerca de CoyoacÃ¡n,107839226,Liliana,Unknown,CoyoacÃ¡n,19.34769,-99.15217,Private room,366.0,3.0,1.0,28/02/2022,0.26,3.0,192.0,1.0
2181,16518518.0,Main house rooms,108475636,Patricia,Unknown,Cuajimalpa de Morelos,19.36821,-99.27926,Private room,680.0,2.0,7.0,15/08/2019,0.11,3.0,365.0,0.0
2186,16737639.0,CHARMING  PRIVATE GARDEN ROOM,76192671,Claudia,Unknown,CuauhtÃ©moc,19.41412,-99.17334,Private room,522.0,2.0,183.0,17/06/2022,2.77,1.0,84.0,45.0
2188,16959348.0,vista de baÃ±o y tipo de habitaciones,647454,Fernando,Unknown,CoyoacÃ¡n,19.35285,-99.16534,Private room,1350.0,1.0,0.0,No_reviews,0.0,3.0,364.0,0.0
2192,16964657.0,Abitacion  privada cerca Santa Fe y Interlomas .,113456340,Fabio,Unknown,Cuajimalpa de Morelos,19.36995,-99.28942,Private room,750.0,2.0,0.0,No_reviews,0.0,4.0,337.0,0.0
2195,16739932.0,Hermosa habitaciÃ³n minimalista.,109522796,Irma,Unknown,Benito JuÃ¡rez,19.39386,-99.15576,Private room,350.0,1.0,58.0,26/06/2021,0.88,3.0,70.0,1.0
2196,16965041.0,La nave monasterio,113422597,Leonardo,Unknown,Azcapotzalco,19.47801,-99.20746,Private room,507.0,1.0,7.0,24/06/2018,0.11,1.0,173.0,0.0
2197,16740088.0,Master Suite en Hotel Park Nilo,111031291,Juan Jose,Unknown,CuauhtÃ©moc,19.42712,-99.17129,Private room,2322.0,1.0,11.0,26/02/2022,0.21,2.0,360.0,1.0
2199,16740561.0,"Paz, tranquilidad y contemplaciÃ³n.",111038643,Margarita,Unknown,Tlalpan,19.24461,-99.18316,Private room,600.0,4.0,41.0,26/02/2022,0.74,2.0,179.0,5.0
2200,16971807.0,Acogedor espacio para descansar en tu viaje,113534342,Claudia,Unknown,Benito JuÃ¡rez,19.3844,-99.18226,Private room,350.0,5.0,8.0,09/11/2021,0.17,1.0,139.0,3.0
2201,16741946.0,private room 1,104786720,Virginia,Unknown,Benito JuÃ¡rez,19.38738,-99.17697,Private room,558.0,2.0,0.0,No_reviews,0.0,1.0,364.0,0.0
2202,16971974.0,Real de Coyoacan,113533415,Sant,Unknown,CoyoacÃ¡n,19.34352,-99.15555,Private room,690.0,1.0,2.0,29/08/2017,0.03,1.0,87.0,0.0
2203,16544157.0,"CoyoacÃ¡n, sÃ³lo mujeres doctoras o turistas a even.",108882187,G. Yvette,Unknown,CoyoacÃ¡n,19.34545,-99.17993,Private room,479.0,2.0,2.0,23/02/2018,0.04,2.0,362.0,0.0
2204,16546708.0,No disponible,11961590,Luis,Unknown,Ãlvaro ObregÃ³n,19.34896,-99.23468,Private room,4000.0,1.0,0.0,No_reviews,0.0,1.0,90.0,0.0
2205,16742472.0,"Â¡Top location, No street sounds",10811347,Juanpablo,Unknown,CuauhtÃ©moc,19.42197,-99.15678,Private room,500.0,5.0,45.0,30/04/2022,0.7,2.0,226.0,5.0
2206,16548440.0,5 min to CDMX airport 1,10644799,Benito,Unknown,Venustiano Carranza,19.43954,-99.08779,Private room,365.0,1.0,396.0,15/05/2022,5.94,6.0,354.0,13.0
2209,16752053.0,Cuarto Privado,87569510,Alma,Unknown,Miguel Hidalgo,19.43126,-99.21594,Private room,1777.0,1.0,3.0,11/08/2017,0.05,1.0,363.0,0.0
2211,16752621.0,HabitaciÃ³n acogedora en zona cÃ©ntrica,10297794,Lulu,Unknown,Benito JuÃ¡rez,19.38225,-99.15744,Private room,300.0,1.0,1.0,05/03/2017,0.02,1.0,88.0,0.0
2212,16552600.0,Cerca de Polanco y Centro de la CDMX. Excelente!!!,67493891,Aldo,Unknown,Miguel Hidalgo,19.44468,-99.17611,Private room,1200.0,2.0,82.0,18/03/2020,1.28,1.0,0.0,0.0
2213,16752886.0,Bienvenidos a la contemplaciÃ³n!,111038643,Margarita,Unknown,Tlalpan,19.24656,-99.18146,Private room,600.0,4.0,26.0,24/03/2022,0.41,2.0,80.0,1.0
2218,16979384.0,habitaciÃ³n en casa privada,113456340,Fabio,Unknown,Cuajimalpa de Morelos,19.36928,-99.29314,Private room,750.0,2.0,2.0,13/09/2017,0.03,4.0,178.0,0.0
2219,16559774.0,Nice bedroom with good lighting.,35417502,Vanessa,Unknown,CuauhtÃ©moc,19.40855,-99.15923,Private room,464.0,3.0,10.0,19/11/2019,0.16,1.0,0.0,0.0
2220,16560100.0,Amplia habitaciÃ³n con salita y baÃ±o.,109059481,Maricela,Unknown,CuauhtÃ©moc,19.4079,-99.15994,Private room,620.0,1.0,16.0,08/03/2022,0.25,7.0,136.0,2.0
2222,16754530.0,Roma Sur recamara independiente,39018009,Silvia,Unknown,CuauhtÃ©moc,19.40169,-99.16984,Private room,409.0,3.0,30.0,30/04/2022,0.46,6.0,364.0,18.0
2223,16756086.0,HabitaciÃ³n cÃ³moda y tranquila.,42420697,Anneliese,Unknown,Miguel Hidalgo,19.39347,-99.24514,Private room,600.0,1.0,12.0,03/08/2018,0.2,2.0,90.0,0.0
2225,16584186.0,HabitaciÃ³n privada al norte de la Ciudad,16585748,Isidro,Unknown,Miguel Hidalgo,19.45723,-99.17471,Private room,427.0,1.0,3.0,20/03/2020,0.05,2.0,324.0,0.0
2227,17001659.0,"Apto habitaciÃ³n (parking, seguridad)",113942351,Martin,Unknown,Miguel Hidalgo,19.44724,-99.21318,Private room,600.0,30.0,1.0,24/07/2017,0.02,1.0,90.0,0.0
2229,17006947.0,"Nice room,  cerca centro e Coyoacan.",114002355,Maria,Unknown,CoyoacÃ¡n,19.34144,-99.14736,Private room,207.0,3.0,3.0,11/06/2022,0.57,1.0,357.0,3.0
2235,16601496.0,Beautiful Big Room with an Impressive Wardrobe,109522796,Irma,Unknown,Benito JuÃ¡rez,19.3963,-99.15596,Private room,620.0,1.0,17.0,08/01/2019,0.26,3.0,0.0,0.0
2238,16612070.0,HabitaciÃ³n con vista panorÃ¡mica j3,58044901,Marisol,Unknown,Miguel Hidalgo,19.39747,-99.2485,Private room,390.0,1.0,195.0,17/06/2022,2.95,5.0,343.0,52.0
2239,17009199.0,cuarto  privado e independiente  en casa,114025346,Luis Carlos,Unknown,Cuajimalpa de Morelos,19.37855,-99.26134,Private room,460.0,1.0,116.0,11/11/2020,1.81,1.0,78.0,0.0
2240,16768775.0,Cassa Rossa. Ladies Residence CDMX,92789458,Eduardo,Unknown,Tlalpan,19.28464,-99.13106,Private room,479.0,7.0,1.0,06/08/2017,0.02,1.0,365.0,0.0
2242,16612099.0,BasÃ­lica: Beautiful room with private bathroom,109633706,Laura,Unknown,Gustavo A. Madero,19.48002,-99.12211,Private room,514.0,1.0,18.0,02/03/2020,0.27,1.0,172.0,0.0
2243,16771423.0,Spacious private room in colonia Roma Sur,111353432,Isabel,Unknown,CuauhtÃ©moc,19.40328,-99.16006,Private room,500.0,1.0,197.0,12/06/2022,3.0,1.0,336.0,41.0
2246,16772911.0,""" Perisur "" Recamara  en Insurgentes Sur",25274627,Catalina,Unknown,Tlalpan,19.28271,-99.17209,Private room,1600.0,2.0,1.0,22/09/2018,0.02,1.0,365.0,0.0
2247,17025101.0,Bedroom near the airport of the city of Mexico,114195033,Rogelio,Unknown,Iztacalco,19.41394,-99.0573,Private room,280.0,1.0,495.0,27/05/2022,7.63,1.0,342.0,89.0
2248,16615349.0,Habitaciones Independientes en San Angel,57202104,Linda,Unknown,Ãlvaro ObregÃ³n,19.34117,-99.2017,Private room,400.0,3.0,7.0,18/12/2021,0.11,2.0,364.0,1.0
2249,16803298.0,Cozy bedroom 2 blocks from Roma N,56413902,Xochitl,Unknown,CuauhtÃ©moc,19.42258,-99.15091,Private room,300.0,1.0,116.0,02/06/2022,1.77,2.0,179.0,2.0
2252,16807227.0,"Coyoacan, recÃ¡mara en jardÃ­n",111765089,Lilian,Unknown,CoyoacÃ¡n,19.34139,-99.1599,Private room,845.0,1.0,22.0,03/12/2021,0.34,2.0,359.0,4.0
2257,16626130.0,HabitaciÃ³n con vista panorÃ¡mica j4,58044901,Marisol,Unknown,Miguel Hidalgo,19.39914,-99.24965,Private room,390.0,1.0,244.0,17/06/2022,3.68,5.0,352.0,38.0
2258,17027662.0,"HabitaciÃ³n privada, a 5 min AICM.",114222918,Luis,Unknown,Gustavo A. Madero,19.46329,-99.09247,Private room,200.0,1.0,4.0,01/12/2019,0.06,1.0,0.0,0.0
2259,16809576.0,UBICACION AL SUR DE LA CIUDADrec01,105632935,Blanca Estela,Unknown,Benito JuÃ¡rez,19.36133,-99.14588,Private room,300.0,7.0,12.0,02/01/2022,0.19,3.0,358.0,1.0
2261,17030073.0,HabitaciÃ³n y BaÃ±o Privado / Guanabana 77,114251148,Carmen,Unknown,Azcapotzalco,19.4616,-99.16842,Private room,350.0,1.0,13.0,09/12/2019,0.21,1.0,2.0,0.0
2262,17030532.0,Quiet and cozy room near to the Zocalo,51423598,Octucs,Unknown,Benito JuÃ¡rez,19.38232,-99.13868,Private room,500.0,2.0,1.0,08/04/2017,0.02,1.0,178.0,0.0
2265,16634977.0,Casa Mexico,99097428,Tu Casa MÃ©xico,Unknown,Tlalpan,19.28543,-99.13209,Private room,235.0,1.0,17.0,14/06/2021,0.27,3.0,337.0,0.0
2267,16822123.0,Cuarto independiente con baÃ±o propio en una casa,111921931,Agueda,Unknown,Benito JuÃ¡rez,19.3805,-99.14587,Private room,201.0,5.0,1.0,30/04/2018,0.02,1.0,360.0,0.0
2271,16635383.0,"Tu Casa MÃ©xico, Nice and new place",109899154,Monica,Unknown,Tlalpan,19.28545,-99.13197,Private room,220.0,1.0,42.0,08/12/2021,0.64,1.0,231.0,1.0
2276,17045388.0,Apartment Balcony 301 @IZTA54 Hotel Boutique,112328574,MarÃ­a,Unknown,CuauhtÃ©moc,19.41085,-99.16998,Private room,3000.0,1.0,6.0,05/06/2022,0.1,11.0,356.0,1.0
2279,16830063.0,Cozy bedroom 2 blocks from Roma Norte,56413902,Xochitl,Unknown,CuauhtÃ©moc,19.42114,-99.15103,Private room,300.0,2.0,5.0,13/02/2022,0.17,2.0,359.0,2.0
2283,17094347.0,HabitaciÃ³n a un costado de CU,46767546,Marco Antonio,Unknown,CoyoacÃ¡n,19.307,-99.16822,Private room,200.0,7.0,0.0,No_reviews,0.0,1.0,83.0,0.0
2284,16837012.0,Suite estÃ¡ndar en Portal San Ãngel,110805631,Diana,Unknown,Ãlvaro ObregÃ³n,19.36133,-99.18829,Private room,1199.0,1.0,0.0,No_reviews,0.0,15.0,356.0,0.0
2285,17095092.0,habitacion con todos los servicios,114709874,Gerardo,Unknown,CoyoacÃ¡n,19.31551,-99.16429,Private room,1014.0,1.0,0.0,No_reviews,0.0,1.0,365.0,0.0
2287,17239218.0,Beautiful Private Room,112251314,Estela,Unknown,CoyoacÃ¡n,19.33697,-99.1468,Private room,710.0,1.0,1.0,29/04/2017,0.02,2.0,365.0,0.0
2288,16839082.0,Loft doble en Portal San Ãngel,110805631,Diana,Unknown,Ãlvaro ObregÃ³n,19.36133,-99.18829,Private room,1399.0,1.0,1.0,18/03/2018,0.02,15.0,356.0,0.0
2289,17251836.0,Convenient apartment.,116260139,Patricia,Unknown,Benito JuÃ¡rez,19.37719,-99.17888,Private room,400.0,5.0,8.0,07/05/2022,0.12,1.0,347.0,3.0
2293,17253972.0,Luminosa habitaciÃ³n c/baÃ±o-terraza,29104823,AdriÃ¡n,Unknown,Benito JuÃ¡rez,19.39447,-99.15085,Private room,710.0,1.0,1.0,31/08/2018,0.02,1.0,179.0,0.0
2294,16842313.0,HabitaciÃ³n familiar dos recamaras 4 pax.,92520916,Adrian,Unknown,Ãlvaro ObregÃ³n,19.35941,-99.17679,Private room,1499.0,1.0,5.0,17/03/2019,0.08,8.0,354.0,0.0
2295,17256918.0,Hermosa recÃ¡mara en la colonia Condesa.,55029267,Susana,Unknown,CuauhtÃ©moc,19.41091,-99.16776,Private room,400.0,5.0,101.0,17/06/2022,1.57,2.0,144.0,21.0
2296,17136259.0,Beautiful room.,115190279,Luis,Unknown,Miguel Hidalgo,19.44429,-99.20686,Private room,281.0,2.0,56.0,18/05/2022,0.87,4.0,165.0,18.0
2297,16842477.0,"Suite iluminada,baÃ±o y cocina privada SANITIZADA",92520916,Adrian,Unknown,Ãlvaro ObregÃ³n,19.3592,-99.17903,Private room,742.0,1.0,18.0,18/04/2022,0.37,8.0,354.0,7.0
2299,17257332.0,"Clean, private room, near Condesa, fast internet",3332124,Roberto,Unknown,Miguel Hidalgo,19.40467,-99.18064,Private room,424.0,5.0,153.0,17/01/2021,2.66,1.0,18.0,0.0
2300,16842543.0,"Hermosa suite baÃ±o y cocina privado, 2 camas indv",92520916,Adrian,Unknown,Ãlvaro ObregÃ³n,19.35967,-99.17865,Private room,899.0,1.0,6.0,29/05/2021,0.11,8.0,354.0,0.0
2302,17257474.0,HabitaciÃ³n confortable en casa muy bien decorada,98058700,Alejandro Angel,Unknown,CuauhtÃ©moc,19.41131,-99.16739,Private room,600.0,2.0,27.0,19/06/2022,2.0,2.0,358.0,24.0
2303,17142543.0,Well located Rooms for business and visitors,115255325,Sylvia,Unknown,Cuajimalpa de Morelos,19.37556,-99.27388,Private room,430.0,1.0,28.0,10/11/2020,0.47,1.0,365.0,0.0
2304,16842800.0,Loft deluxe ideal para Familias 4 pax SANITIZADA,92520916,Adrian,Unknown,Ãlvaro ObregÃ³n,19.35757,-99.17746,Private room,1849.0,1.0,7.0,12/06/2021,0.12,8.0,355.0,0.0
2306,17266579.0,Suites Aura for Living Ingles,116401373,Suites Aura For Living SC,Unknown,Benito JuÃ¡rez,19.39546,-99.17212,Private room,2350.0,1.0,7.0,16/06/2022,0.11,1.0,365.0,6.0
2309,17151177.0,Dormitorio en cÃ³modo Departamento,35834976,Gerry,Unknown,Benito JuÃ¡rez,19.38767,-99.167,Private room,379.0,2.0,6.0,04/08/2018,0.11,1.0,232.0,0.0
2312,17270632.0,HabitaciÃ³n privada Angel de la Independencia  CDMX,116448868,Oscar,Unknown,CuauhtÃ©moc,19.42337,-99.16957,Private room,550.0,1.0,86.0,16/07/2021,1.35,1.0,171.0,1.0
2315,16854430.0,Private Bedroom & Bathroom close to the FK Museum,112251314,Estela,Unknown,CoyoacÃ¡n,19.33717,-99.14664,Private room,913.0,1.0,2.0,07/03/2017,0.03,2.0,364.0,0.0
2316,17156384.0,Nice and Central Accommodation with Garden (White),115373950,Sonia,Unknown,CuauhtÃ©moc,19.4315,-99.16846,Private room,635.0,1.0,1.0,17/11/2019,0.03,2.0,89.0,0.0
2319,16862868.0,Single Apartment 305 @IZTA54 Hotel Boutique,112328574,MarÃ­a,Unknown,CuauhtÃ©moc,19.41084,-99.16833,Private room,2700.0,1.0,4.0,11/10/2017,0.06,11.0,338.0,0.0
2322,16865713.0,HabitaciÃ³n confortable,53234423,Sara RocÃ­o,Unknown,La Magdalena Contreras,19.33344,-99.21357,Private room,275.0,1.0,32.0,16/09/2021,0.49,5.0,318.0,1.0
2325,17284206.0,Agradable y cÃ³modo depto en San JosÃ© Insurgentes,53773528,Aida,Unknown,Benito JuÃ¡rez,19.36497,-99.1892,Private room,300.0,3.0,0.0,No_reviews,0.0,1.0,313.0,0.0
2326,16868155.0,Suite doble con terraza en Portal San Ãngel,110805631,Diana,Unknown,Ãlvaro ObregÃ³n,19.36133,-99.18829,Private room,1599.0,1.0,3.0,14/03/2021,0.05,15.0,356.0,0.0
2327,17286171.0,Beautiful mexican room in historical Coyoacan,116597637,Gustavo,Unknown,CoyoacÃ¡n,19.34827,-99.1601,Private room,500.0,3.0,177.0,17/05/2022,2.72,1.0,313.0,8.0
2329,17286961.0,Beautiful Private Room in the Best Location,56964376,Patricia,Unknown,Cuajimalpa de Morelos,19.38553,-99.2551,Private room,600.0,3.0,28.0,11/10/2019,0.43,3.0,177.0,0.0
2330,17169898.0,HabitaciÃ³n cerca de CoyoacÃ¡n,107839226,Liliana,Unknown,CoyoacÃ¡n,19.34699,-99.15066,Private room,207.0,3.0,24.0,06/06/2022,0.37,3.0,351.0,10.0
2332,17170497.0,CASA EN COYOACAN,10100051,Martine,Unknown,CoyoacÃ¡n,19.34162,-99.17078,Private room,450.0,5.0,28.0,24/03/2020,0.43,2.0,15.0,0.0
